x_error,y_error,heading_error,velocity,steering,parked
2.711634200824541,2.008012027528938,0.5825726717904764,-1.0,0.0,False
2.6281292010618778,1.9529946210593714,0.5825726717904764,-1.0,0.0,False
2.5446242012992144,1.8979772145898046,0.5825726717904764,-1.0,0.0,False
2.461119201536551,1.8429598081202379,0.5825726717904764,-1.0,0.0,False
2.3776142017738877,1.787942401650671,0.5825726717904764,-1.0,0.0,False
2.2941092020112244,1.7329249951811043,0.5825726717904764,-1.0,0.0,False
2.210604202248561,1.6779075887115376,0.5825726717904764,-1.0,0.0,False
2.1270992024858977,1.6228901822419708,0.5825726717904764,-1.0,0.0,False
2.0435942027232343,1.567872775772404,0.5825726717904764,-1.0,0.0,False
1.960089202960571,1.5128553693028373,0.5825726717904764,-1.0,0.0,False
1.8765842031979076,1.4578379628332705,0.5825726717904764,-1.0,0.0,False
1.7930792034352443,1.4028205563637037,0.5825726717904764,-1.0,0.0,False
1.709574203672581,1.347803149894137,0.5825726717904764,-1.0,0.0,False
1.6260692039099176,1.2927857434245702,0.5825726717904764,-1.0,0.0,False
1.5425642041472543,1.2377683369550034,0.5825726717904764,-1.0,0.0,False
1.459059204384591,1.1827509304854367,0.5825726717904764,-1.0,0.0,False
1.3755542046219276,1.12773352401587,0.5825726717904764,-1.0,0.0,False
1.2920492048592642,1.0727161175463031,0.5825726717904764,-1.0,0.0,False
1.2085442050966009,1.0176987110767364,0.5825726717904764,-1.0,0.0,False
1.1250392053339375,0.9626813046071696,0.5825726717904764,-1.0,0.0,False
1.0415342055712742,0.9076638981376028,0.5825726717904764,-1.0,0.0,False
14.0,2.949999999999994,0.0,1.0,0.0,False
13.9,2.949999999999994,0.0,1.0,0.0,False
13.8,2.949999999999994,0.0,1.0,0.0,False
13.7,2.949999999999994,0.0,1.0,0.0,False
13.6,2.949999999999994,0.0,1.0,0.0,False
13.5,2.949999999999994,0.0,1.0,0.0,False
13.399999999999999,2.949999999999994,0.0,1.0,0.0,False
13.299999999999999,2.949999999999994,0.0,1.0,0.0,False
13.2,2.949999999999994,0.0,1.0,0.0,False
13.1,2.949999999999994,0.0,1.0,0.0,False
13.0,2.949999999999994,0.0,1.0,0.0,False
12.899999999999999,2.949999999999994,0.0,1.0,0.0,False
12.8,2.949999999999994,0.0,1.0,0.0,False
12.7,2.949999999999994,0.0,1.0,0.0,False
12.600000000000001,2.949999999999994,0.0,1.0,0.0,False
12.5,2.949999999999994,0.0,1.0,0.0,False
12.400000000000002,2.949999999999994,0.0,1.0,0.0,False
12.3,2.949999999999994,0.0,1.0,0.0,False
12.200000000000003,2.949999999999994,0.0,1.0,0.0,False
12.100000000000001,2.949999999999994,0.0,1.0,0.0,False
12.000000000000004,2.949999999999994,0.0,1.0,0.0,False
11.900000000000002,2.949999999999994,0.0,1.0,0.0,False
11.800000000000004,2.949999999999994,0.0,1.0,0.0,False
11.700000000000003,2.949999999999994,0.0,1.0,0.0,False
11.600000000000005,2.949999999999994,0.0,1.0,0.0,False
11.500000000000004,2.949999999999994,0.0,1.0,0.0,False
11.400000000000006,2.949999999999994,0.0,1.0,0.0,False
11.300000000000004,2.949999999999994,0.0,1.0,0.0,False
11.200000000000006,2.949999999999994,0.0,1.0,0.0,False
11.100000000000005,2.949999999999994,0.0,1.0,0.0,False
11.000000000000007,2.949999999999994,0.0,1.0,0.0,False
10.900000000000006,2.949999999999994,0.0,1.0,0.0,False
10.800000000000008,2.949999999999994,0.0,1.0,0.0,False
10.700000000000006,2.949999999999994,0.0,1.0,0.0,False
10.600000000000009,2.949999999999994,0.0,1.0,0.0,False
10.500000000000007,2.949999999999994,0.0,1.0,0.0,False
10.40000000000001,2.949999999999994,0.0,1.0,0.0,False
10.300000000000008,2.949999999999994,0.0,1.0,0.0,False
10.20000000000001,2.949999999999994,0.0,1.0,0.0,False
10.100000000000009,2.949999999999994,0.0,1.0,0.0,False
10.00000000000001,2.949999999999994,0.0,1.0,0.0,False
9.90000000000001,2.949999999999994,0.0,1.0,0.0,False
9.800000000000011,2.949999999999994,0.0,1.0,0.0,False
9.70000000000001,2.949999999999994,0.0,1.0,0.0,False
9.600000000000012,2.949999999999994,0.0,1.0,0.0,False
9.50000000000001,2.949999999999994,0.0,1.0,0.0,False
9.400000000000013,2.949999999999994,0.0,1.0,0.0,False
9.300000000000011,2.949999999999994,0.0,1.0,0.0,False
9.200000000000014,2.949999999999994,0.0,1.0,0.0,False
9.100000000000012,2.949999999999994,0.0,1.0,0.0,False
9.000000000000014,2.949999999999994,0.0,1.0,0.0,False
8.900000000000013,2.949999999999994,0.0,1.0,0.0,False
8.800000000000013,2.949999999999994,0.0,1.0,0.0,False
8.700000000000014,2.949999999999994,0.0,1.0,0.0,False
8.600000000000014,2.949999999999994,0.0,1.0,0.0,False
8.500000000000014,2.949999999999994,0.0,1.0,0.0,False
8.400000000000015,2.949999999999994,0.0,1.0,0.0,False
8.300000000000015,2.949999999999994,0.0,1.0,0.0,False
8.200000000000015,2.949999999999994,0.0,1.0,0.0,False
8.100000000000016,2.949999999999994,0.0,1.0,0.0,False
8.000000000000016,2.949999999999994,0.0,1.0,0.0,False
7.900000000000016,2.949999999999994,0.0,1.0,0.0,False
7.800000000000017,2.949999999999994,0.0,1.0,0.0,False
7.700000000000017,2.949999999999994,0.0,1.0,0.0,False
7.600000000000017,2.949999999999994,0.0,1.0,0.0,False
7.500000000000018,2.949999999999994,0.0,1.0,0.0,False
7.400000000000018,2.949999999999994,0.0,1.0,0.0,False
7.3000000000000185,2.949999999999994,0.0,1.0,0.0,False
7.200000000000019,2.949999999999994,0.0,1.0,0.0,False
7.100000000000019,2.949999999999994,0.0,1.0,0.0,False
7.0000000000000195,2.949999999999994,0.0,1.0,0.0,False
6.90000000000002,2.949999999999994,0.0,1.0,0.0,False
6.80000000000002,2.949999999999994,0.0,1.0,0.0,False
6.700000000000021,2.949999999999994,0.0,1.0,0.0,False
6.600000000000021,2.949999999999994,0.0,1.0,0.0,False
6.500000000000021,2.949999999999994,0.0,1.0,0.0,False
6.400000000000022,2.949999999999994,0.0,1.0,0.0,False
6.300000000000022,2.949999999999994,0.0,1.0,0.0,False
6.200000000000022,2.949999999999994,0.0,1.0,0.0,False
6.100000000000023,2.949999999999994,0.0,1.0,0.0,False
6.000000000000023,2.949999999999994,0.0,1.0,0.0,False
5.9000000000000234,2.949999999999994,0.0,1.0,0.0,False
5.800000000000024,2.949999999999994,0.0,1.0,0.0,False
5.700000000000024,2.949999999999994,0.0,1.0,0.0,False
5.6000000000000245,2.949999999999994,0.0,1.0,0.0,False
5.500000000000025,2.949999999999994,0.0,1.0,0.0,False
5.400000000000025,2.949999999999994,0.0,1.0,0.0,False
5.300000000000026,2.949999999999994,0.0,1.0,0.0,False
5.200000000000026,2.949999999999994,0.0,1.0,0.0,False
5.100000000000026,2.949999999999994,0.0,1.0,0.0,False
5.000000000000027,2.949999999999994,0.0,1.0,0.0,False
4.900000000000027,2.949999999999994,0.0,1.0,0.0,False
4.800000000000027,2.949999999999994,0.0,1.0,0.0,False
4.700000000000028,2.949999999999994,0.0,1.0,0.0,False
4.600000000000028,2.949999999999994,0.0,1.0,0.0,False
4.500000000000028,2.949999999999994,0.0,1.0,0.0,False
4.400000000000029,2.949999999999994,0.0,1.0,0.0,False
4.300000000000029,2.949999999999994,0.0,1.0,0.0,False
4.2000000000000295,2.949999999999994,0.0,1.0,0.0,False
4.10000000000003,2.949999999999994,0.0,1.0,0.0,False
4.00000000000003,2.949999999999994,0.0,1.0,0.0,False
3.9000000000000306,2.949999999999994,0.0,1.0,0.0,False
3.800000000000031,2.949999999999994,0.0,1.0,0.0,False
3.7000000000000313,2.949999999999994,0.0,1.0,0.0,False
3.6000000000000316,2.949999999999994,0.0,1.0,0.0,False
3.500000000000032,2.949999999999994,0.0,1.0,0.0,False
3.4000000000000323,2.949999999999994,0.0,1.0,0.0,False
3.3000000000000327,2.949999999999994,0.0,1.0,0.0,False
3.200000000000033,2.949999999999994,0.0,1.0,0.0,False
3.1000000000000334,2.949999999999994,0.0,1.0,0.0,False
3.0000000000000338,2.949999999999994,0.0,1.0,0.0,False
2.900000000000034,2.949999999999994,0.0,1.0,0.0,False
2.8000000000000345,2.949999999999994,0.0,1.0,0.0,False
2.700000000000035,2.949999999999994,0.0,1.0,0.0,False
2.600000000000035,2.949999999999994,0.0,1.0,0.0,False
2.5000000000000355,2.949999999999994,0.0,1.0,0.0,False
2.400000000000036,2.949999999999994,0.0,1.0,0.0,False
2.3000000000000362,2.949999999999994,0.0,1.0,0.0,False
2.2000000000000366,2.949999999999994,0.0,1.0,0.0,False
2.100000000000037,2.949999999999994,0.0,1.0,0.0,False
2.0000000000000373,2.949999999999994,0.0,1.0,0.0,False
1.9000000000000377,2.949999999999994,0.0,1.0,0.0,False
1.800000000000038,2.949999999999994,0.0,1.0,0.0,False
1.7000000000000384,2.949999999999994,0.0,1.0,0.0,False
1.6000000000000387,2.949999999999994,0.0,1.0,0.0,False
1.500000000000039,2.949999999999994,0.0,1.0,0.0,False
1.4000000000000394,2.949999999999994,0.0,1.0,0.0,False
1.3000000000000398,2.949999999999994,0.0,1.0,0.0,False
1.2000000000000401,2.949999999999994,0.0,1.0,0.0,False
1.1000000000000405,2.949999999999994,0.0,1.0,0.0,False
1.0000000000000409,2.949999999999994,0.0,1.0,0.0,False
0.9000000000000412,2.949999999999994,0.0,1.0,0.0,False
0.8000000000000398,2.949999999999994,0.0,1.0,0.0,False
0.7000000000000384,2.949999999999994,0.0,1.0,0.0,False
0.600000000000037,2.949999999999994,0.0,1.0,0.0,False
0.5000000000000355,2.949999999999994,0.0,1.0,0.0,False
0.4000000000000341,2.949999999999994,0.0,1.0,0.0,False
0.3000000000000327,2.949999999999994,0.0,1.0,0.0,False
0.20000000000003126,2.949999999999994,0.0,1.0,0.0,False
0.10000000000002984,2.949999999999994,0.0,1.0,0.0,False
2.842170943040401e-14,2.949999999999994,0.0,1.0,0.0,False
0.099999999999973,2.949999999999994,0.0,1.0,0.0,False
0.19999999999997442,2.949999999999994,0.0,1.0,0.0,False
0.29999999999997584,2.949999999999994,0.0,1.0,0.0,False
0.39999999999997726,2.949999999999994,0.0,1.0,0.0,False
0.4999999999999787,2.949999999999994,0.0,1.0,0.0,False
0.5999999999999801,2.949999999999994,0.0,1.0,0.0,False
0.6999999999999815,2.949999999999994,0.0,1.0,0.0,False
0.799999999999983,2.949999999999994,0.0,1.0,0.0,False
0.8999999999999844,2.949999999999994,0.0,1.0,0.0,False
0.9999999999999858,2.949999999999994,0.0,1.0,0.0,False
1.0999999999999872,2.949999999999994,0.0,1.0,0.0,False
1.1999999999999886,2.949999999999994,0.0,1.0,0.0,False
1.29999999999999,2.949999999999994,0.0,1.0,0.0,False
1.3999999999999915,2.949999999999994,0.0,1.0,0.0,False
1.499999999999993,2.949999999999994,0.0,1.0,0.0,False
1.5999999999999943,2.949999999999994,0.0,1.0,0.0,False
1.6999999999999957,2.949999999999994,0.0,1.0,0.0,False
1.7999999999999972,2.949999999999994,0.0,1.0,0.0,False
1.8999999999999986,2.949999999999994,0.0,1.0,0.0,False
2.0,2.949999999999994,0.0,1.0,0.0,False
2.1000000000000014,2.949999999999994,0.0,1.0,0.0,False
2.200000000000003,2.949999999999994,0.0,1.0,0.0,False
2.3000000000000043,2.949999999999994,0.0,1.0,0.0,False
2.4000000000000057,2.949999999999994,0.0,1.0,0.0,False
2.500000000000007,2.949999999999994,0.0,1.0,0.0,False
2.6000000000000085,2.949999999999994,0.0,1.0,0.0,False
2.70000000000001,2.949999999999994,0.0,1.0,0.0,False
2.8000000000000114,2.949999999999994,0.0,1.0,0.0,False
2.900000000000013,2.949999999999994,0.0,1.0,0.0,False
3.000000000000014,2.949999999999994,0.0,1.0,0.0,False
3.1000000000000156,2.949999999999994,0.0,1.0,0.0,False
3.200000000000017,2.949999999999994,0.0,1.0,0.0,False
3.3000000000000185,2.949999999999994,0.0,1.0,0.0,False
3.40000000000002,2.949999999999994,0.0,1.0,0.0,False
3.5000000000000213,2.949999999999994,0.0,1.0,0.0,False
3.6000000000000227,2.949999999999994,0.0,1.0,0.0,False
3.700000000000024,2.949999999999994,0.0,1.0,0.0,False
3.8000000000000256,2.949999999999994,0.0,1.0,0.0,False
3.900000000000027,2.949999999999994,0.0,1.0,0.0,False
4.000000000000028,2.949999999999994,0.0,1.0,0.0,False
4.10000000000003,2.949999999999994,0.0,1.0,0.0,False
4.200000000000031,2.949999999999994,0.0,1.0,0.0,False
4.300000000000033,2.949999999999994,0.0,1.0,0.0,False
4.400000000000034,2.949999999999994,0.0,1.0,0.0,False
4.5000000000000355,2.949999999999994,0.0,1.0,0.0,False
4.600000000000037,2.949999999999994,0.0,1.0,0.0,False
4.700000000000038,2.949999999999994,0.0,1.0,0.0,False
4.80000000000004,2.949999999999994,0.0,1.0,0.0,False
4.900000000000041,2.949999999999994,0.0,1.0,0.0,False
5.000000000000043,2.949999999999994,0.0,1.0,0.0,False
5.100000000000044,2.949999999999994,0.0,0.0,0.0,False
5.100000000000044,2.949999999999994,0.0,-0.8,-0.6108652381980153,False
5.020000000000046,2.949999999999994,0.022406641222710633,-0.8,-0.6108652381980153,False
4.940020081462688,2.9482076186907307,0.044813282445421265,-0.8,-0.6108652381980153,False
4.8601003972316335,2.9446237559131614,0.0672199236681319,-0.8,-0.6108652381980153,False
4.780281069910714,2.9392502108974465,0.08962656489084253,-0.8,-0.6108652381980153,False
4.700602171720924,2.9320896813596757,0.11203320611355316,-0.8,-0.6108652381980153,False
4.621103704382701,2.9231457621475094,0.1344398473362638,-0.8,-0.6108652381980153,False
4.541825579033599,2.912422943435434,0.15684648855897443,-0.8,-0.6108652381980153,False
4.462807596191432,2.899926608470537,0.17925312978168506,-0.8,-0.6108652381980153,False
4.384089425772963,2.885663030869912,0.2016597710043957,-0.8,-0.6108652381980153,False
4.305710587178162,2.8696393714710773,0.22406641222710633,-0.8,-0.6108652381980153,False
4.227710429450006,2.8518636747369737,0.24647305344981696,-0.8,-0.6108652381980153,False
4.150128111519837,2.8323448647173493,0.2688796946725276,-0.8,-0.6108652381980153,False
4.073002582548138,2.8110927405685597,0.2912863358952382,-0.8,-0.6108652381980153,False
3.996372562370631,2.788117971634037,0.31369297711794886,-0.8,-0.6108652381980153,False
3.9202765220595026,2.7634320920878803,0.3360996183406595,-0.8,-0.6108652381980153,False
3.8447526646095262,2.7370474951442905,0.3585062595633701,-0.8,-0.6108652381980153,False
3.7698389057587534,2.7089774268357143,0.38091290078608075,-0.8,-0.6108652381980153,False
3.6955728549534292,2.679235979362854,0.4033195420087914,-0.8,-0.6108652381980153,False
3.621991796466677,2.6478380840198703,0.425726183231502,-0.8,-0.6108652381980153,False
3.5491326706804287,2.614799503698322,0.44813282445421265,-0.8,-0.6108652381980153,False
3.4770320555400005,2.580136824973623,0.4705394656769233,-0.8,-0.6108652381980153,False
3.405726148190631,2.543867449777972,0.4929461068996339,-0.8,-0.6108652381980153,False
3.335250746805187,2.5060095866639447,0.5153527481223446,-0.8,-0.6108652381980153,False
3.2656412326121718,2.46658224166314,0.5377593893450552,-0.8,-0.6108652381980153,False
3.1969325521330596,2.42560520874445,0.5601660305677658,-0.8,-0.6108652381980153,False
3.129159199637858,2.3830990598767716,0.5825726717904764,-0.8,-0.6108652381980153,False
3.062355199827728,2.3390851347011186,0.6049793130131871,0.0,0.0,False
3.062355199827728,2.3390851347011186,0.6049793130131871,-1.0,0.0,False
2.9801038134847317,2.2822106285964026,0.6049793130131871,-1.0,0.0,False
2.8978524271417356,2.2253361224916866,0.6049793130131871,-1.0,0.0,False
2.8156010407987395,2.1684616163869705,0.6049793130131871,-1.0,0.0,False
2.7333496544557434,2.1115871102822545,0.6049793130131871,-1.0,0.0,False
2.6510982681127473,2.0547126041775385,0.6049793130131871,-1.0,0.0,False
2.568846881769751,1.9978380980728225,0.6049793130131871,-1.0,0.0,False
2.486595495426755,1.9409635919681065,0.6049793130131871,-1.0,0.0,False
2.404344109083759,1.8840890858633905,0.6049793130131871,-1.0,0.0,False
2.322092722740763,1.8272145797586745,0.6049793130131871,-1.0,0.0,False
2.2398413363977667,1.7703400736539585,0.6049793130131871,-1.0,0.0,False
2.1575899500547706,1.7134655675492425,0.6049793130131871,-1.0,0.0,False
2.0753385637117745,1.6565910614445265,0.6049793130131871,-1.0,0.0,False
1.9930871773687784,1.5997165553398105,0.6049793130131871,-1.0,0.0,False
1.9108357910257823,1.5428420492350945,0.6049793130131871,-1.0,0.0,False
1.8285844046827862,1.4859675431303785,0.6049793130131871,-1.0,0.0,False
1.74633301833979,1.4290930370256625,0.6049793130131871,-1.0,0.0,False
1.664081631996794,1.3722185309209465,0.6049793130131871,-1.0,0.0,False
1.5818302456537978,1.3153440248162305,0.6049793130131871,-1.0,0.0,False
1.4995788593108017,1.2584695187115145,0.6049793130131871,-1.0,0.0,False
1.4173274729678056,1.2015950126067985,0.6049793130131871,-1.0,0.0,False
1.3350760866248095,1.1447205065020825,0.6049793130131871,-1.0,0.0,False
1.2528247002818134,1.0878460003973665,0.6049793130131871,-1.0,0.0,False
1.1705733139388173,1.0309714942926504,0.6049793130131871,-1.0,0.0,False
1.0883219275958211,0.9740969881879344,0.6049793130131871,-1.0,0.0,False
1.006070541252825,0.9172224820832184,0.6049793130131871,-1.0,0.0,False
0.9238191549098289,0.8603479759785024,0.6049793130131871,0.0,0.0,False
0.9238191549098289,0.8603479759785024,0.6049793130131871,-0.8,0.6108652381980153,False
14.0,3.0499999999999936,0.0,1.0,0.0,False
13.9,3.0499999999999936,0.0,1.0,0.0,False
13.8,3.0499999999999936,0.0,1.0,0.0,False
13.7,3.0499999999999936,0.0,1.0,0.0,False
13.6,3.0499999999999936,0.0,1.0,0.0,False
13.5,3.0499999999999936,0.0,1.0,0.0,False
13.399999999999999,3.0499999999999936,0.0,1.0,0.0,False
13.299999999999999,3.0499999999999936,0.0,1.0,0.0,False
13.2,3.0499999999999936,0.0,1.0,0.0,False
13.1,3.0499999999999936,0.0,1.0,0.0,False
13.0,3.0499999999999936,0.0,1.0,0.0,False
12.899999999999999,3.0499999999999936,0.0,1.0,0.0,False
12.8,3.0499999999999936,0.0,1.0,0.0,False
12.7,3.0499999999999936,0.0,1.0,0.0,False
12.600000000000001,3.0499999999999936,0.0,1.0,0.0,False
12.5,3.0499999999999936,0.0,1.0,0.0,False
12.400000000000002,3.0499999999999936,0.0,1.0,0.0,False
12.3,3.0499999999999936,0.0,1.0,0.0,False
12.200000000000003,3.0499999999999936,0.0,1.0,0.0,False
12.100000000000001,3.0499999999999936,0.0,1.0,0.0,False
12.000000000000004,3.0499999999999936,0.0,1.0,0.0,False
11.900000000000002,3.0499999999999936,0.0,1.0,0.0,False
11.800000000000004,3.0499999999999936,0.0,1.0,0.0,False
11.700000000000003,3.0499999999999936,0.0,1.0,0.0,False
11.600000000000005,3.0499999999999936,0.0,1.0,0.0,False
11.500000000000004,3.0499999999999936,0.0,1.0,0.0,False
11.400000000000006,3.0499999999999936,0.0,1.0,0.0,False
11.300000000000004,3.0499999999999936,0.0,1.0,0.0,False
11.200000000000006,3.0499999999999936,0.0,1.0,0.0,False
11.100000000000005,3.0499999999999936,0.0,1.0,0.0,False
11.000000000000007,3.0499999999999936,0.0,1.0,0.0,False
10.900000000000006,3.0499999999999936,0.0,1.0,0.0,False
10.800000000000008,3.0499999999999936,0.0,1.0,0.0,False
10.700000000000006,3.0499999999999936,0.0,1.0,0.0,False
10.600000000000009,3.0499999999999936,0.0,1.0,0.0,False
10.500000000000007,3.0499999999999936,0.0,1.0,0.0,False
10.40000000000001,3.0499999999999936,0.0,1.0,0.0,False
10.300000000000008,3.0499999999999936,0.0,1.0,0.0,False
10.20000000000001,3.0499999999999936,0.0,1.0,0.0,False
10.100000000000009,3.0499999999999936,0.0,1.0,0.0,False
10.00000000000001,3.0499999999999936,0.0,1.0,0.0,False
9.90000000000001,3.0499999999999936,0.0,1.0,0.0,False
9.800000000000011,3.0499999999999936,0.0,1.0,0.0,False
9.70000000000001,3.0499999999999936,0.0,1.0,0.0,False
9.600000000000012,3.0499999999999936,0.0,1.0,0.0,False
9.50000000000001,3.0499999999999936,0.0,1.0,0.0,False
9.400000000000013,3.0499999999999936,0.0,1.0,0.0,False
9.300000000000011,3.0499999999999936,0.0,1.0,0.0,False
9.200000000000014,3.0499999999999936,0.0,1.0,0.0,False
9.100000000000012,3.0499999999999936,0.0,1.0,0.0,False
9.000000000000014,3.0499999999999936,0.0,1.0,0.0,False
8.900000000000013,3.0499999999999936,0.0,1.0,0.0,False
8.800000000000013,3.0499999999999936,0.0,1.0,0.0,False
8.700000000000014,3.0499999999999936,0.0,1.0,0.0,False
8.600000000000014,3.0499999999999936,0.0,1.0,0.0,False
8.500000000000014,3.0499999999999936,0.0,1.0,0.0,False
8.400000000000015,3.0499999999999936,0.0,1.0,0.0,False
8.300000000000015,3.0499999999999936,0.0,1.0,0.0,False
8.200000000000015,3.0499999999999936,0.0,1.0,0.0,False
8.100000000000016,3.0499999999999936,0.0,1.0,0.0,False
8.000000000000016,3.0499999999999936,0.0,1.0,0.0,False
7.900000000000016,3.0499999999999936,0.0,1.0,0.0,False
7.800000000000017,3.0499999999999936,0.0,1.0,0.0,False
7.700000000000017,3.0499999999999936,0.0,1.0,0.0,False
7.600000000000017,3.0499999999999936,0.0,1.0,0.0,False
7.500000000000018,3.0499999999999936,0.0,1.0,0.0,False
7.400000000000018,3.0499999999999936,0.0,1.0,0.0,False
7.3000000000000185,3.0499999999999936,0.0,1.0,0.0,False
7.200000000000019,3.0499999999999936,0.0,1.0,0.0,False
7.100000000000019,3.0499999999999936,0.0,1.0,0.0,False
7.0000000000000195,3.0499999999999936,0.0,1.0,0.0,False
6.90000000000002,3.0499999999999936,0.0,1.0,0.0,False
6.80000000000002,3.0499999999999936,0.0,1.0,0.0,False
6.700000000000021,3.0499999999999936,0.0,1.0,0.0,False
6.600000000000021,3.0499999999999936,0.0,1.0,0.0,False
6.500000000000021,3.0499999999999936,0.0,1.0,0.0,False
6.400000000000022,3.0499999999999936,0.0,1.0,0.0,False
6.300000000000022,3.0499999999999936,0.0,1.0,0.0,False
6.200000000000022,3.0499999999999936,0.0,1.0,0.0,False
6.100000000000023,3.0499999999999936,0.0,1.0,0.0,False
6.000000000000023,3.0499999999999936,0.0,1.0,0.0,False
5.9000000000000234,3.0499999999999936,0.0,1.0,0.0,False
5.800000000000024,3.0499999999999936,0.0,1.0,0.0,False
5.700000000000024,3.0499999999999936,0.0,1.0,0.0,False
5.6000000000000245,3.0499999999999936,0.0,1.0,0.0,False
5.500000000000025,3.0499999999999936,0.0,1.0,0.0,False
5.400000000000025,3.0499999999999936,0.0,1.0,0.0,False
5.300000000000026,3.0499999999999936,0.0,1.0,0.0,False
5.200000000000026,3.0499999999999936,0.0,1.0,0.0,False
5.100000000000026,3.0499999999999936,0.0,1.0,0.0,False
5.000000000000027,3.0499999999999936,0.0,1.0,0.0,False
4.900000000000027,3.0499999999999936,0.0,1.0,0.0,False
4.800000000000027,3.0499999999999936,0.0,1.0,0.0,False
4.700000000000028,3.0499999999999936,0.0,1.0,0.0,False
4.600000000000028,3.0499999999999936,0.0,1.0,0.0,False
4.500000000000028,3.0499999999999936,0.0,1.0,0.0,False
4.400000000000029,3.0499999999999936,0.0,1.0,0.0,False
4.300000000000029,3.0499999999999936,0.0,1.0,0.0,False
4.2000000000000295,3.0499999999999936,0.0,1.0,0.0,False
4.10000000000003,3.0499999999999936,0.0,1.0,0.0,False
4.00000000000003,3.0499999999999936,0.0,1.0,0.0,False
3.9000000000000306,3.0499999999999936,0.0,1.0,0.0,False
3.800000000000031,3.0499999999999936,0.0,1.0,0.0,False
3.7000000000000313,3.0499999999999936,0.0,1.0,0.0,False
3.6000000000000316,3.0499999999999936,0.0,1.0,0.0,False
3.500000000000032,3.0499999999999936,0.0,1.0,0.0,False
3.4000000000000323,3.0499999999999936,0.0,1.0,0.0,False
3.3000000000000327,3.0499999999999936,0.0,1.0,0.0,False
3.200000000000033,3.0499999999999936,0.0,1.0,0.0,False
3.1000000000000334,3.0499999999999936,0.0,1.0,0.0,False
3.0000000000000338,3.0499999999999936,0.0,1.0,0.0,False
2.900000000000034,3.0499999999999936,0.0,1.0,0.0,False
2.8000000000000345,3.0499999999999936,0.0,1.0,0.0,False
2.700000000000035,3.0499999999999936,0.0,1.0,0.0,False
2.600000000000035,3.0499999999999936,0.0,1.0,0.0,False
2.5000000000000355,3.0499999999999936,0.0,1.0,0.0,False
2.400000000000036,3.0499999999999936,0.0,1.0,0.0,False
2.3000000000000362,3.0499999999999936,0.0,1.0,0.0,False
2.2000000000000366,3.0499999999999936,0.0,1.0,0.0,False
2.100000000000037,3.0499999999999936,0.0,1.0,0.0,False
2.0000000000000373,3.0499999999999936,0.0,1.0,0.0,False
1.9000000000000377,3.0499999999999936,0.0,1.0,0.0,False
1.800000000000038,3.0499999999999936,0.0,1.0,0.0,False
1.7000000000000384,3.0499999999999936,0.0,1.0,0.0,False
1.6000000000000387,3.0499999999999936,0.0,1.0,0.0,False
1.500000000000039,3.0499999999999936,0.0,1.0,0.0,False
1.4000000000000394,3.0499999999999936,0.0,1.0,0.0,False
1.3000000000000398,3.0499999999999936,0.0,1.0,0.0,False
1.2000000000000401,3.0499999999999936,0.0,1.0,0.0,False
1.1000000000000405,3.0499999999999936,0.0,1.0,0.0,False
1.0000000000000409,3.0499999999999936,0.0,1.0,0.0,False
0.9000000000000412,3.0499999999999936,0.0,1.0,0.0,False
0.8000000000000398,3.0499999999999936,0.0,1.0,0.0,False
0.7000000000000384,3.0499999999999936,0.0,1.0,0.0,False
0.600000000000037,3.0499999999999936,0.0,1.0,0.0,False
0.5000000000000355,3.0499999999999936,0.0,1.0,0.0,False
0.4000000000000341,3.0499999999999936,0.0,1.0,0.0,False
0.3000000000000327,3.0499999999999936,0.0,1.0,0.0,False
0.20000000000003126,3.0499999999999936,0.0,1.0,0.0,False
0.10000000000002984,3.0499999999999936,0.0,1.0,0.0,False
2.842170943040401e-14,3.0499999999999936,0.0,1.0,0.0,False
0.099999999999973,3.0499999999999936,0.0,1.0,0.0,False
0.19999999999997442,3.0499999999999936,0.0,1.0,0.0,False
0.29999999999997584,3.0499999999999936,0.0,1.0,0.0,False
0.39999999999997726,3.0499999999999936,0.0,1.0,0.0,False
0.4999999999999787,3.0499999999999936,0.0,1.0,0.0,False
0.5999999999999801,3.0499999999999936,0.0,1.0,0.0,False
0.6999999999999815,3.0499999999999936,0.0,1.0,0.0,False
0.799999999999983,3.0499999999999936,0.0,1.0,0.0,False
0.8999999999999844,3.0499999999999936,0.0,1.0,0.0,False
0.9999999999999858,3.0499999999999936,0.0,1.0,0.0,False
1.0999999999999872,3.0499999999999936,0.0,1.0,0.0,False
1.1999999999999886,3.0499999999999936,0.0,1.0,0.0,False
1.29999999999999,3.0499999999999936,0.0,1.0,0.0,False
1.3999999999999915,3.0499999999999936,0.0,1.0,0.0,False
1.499999999999993,3.0499999999999936,0.0,1.0,0.0,False
1.5999999999999943,3.0499999999999936,0.0,1.0,0.0,False
1.6999999999999957,3.0499999999999936,0.0,1.0,0.0,False
1.7999999999999972,3.0499999999999936,0.0,1.0,0.0,False
1.8999999999999986,3.0499999999999936,0.0,1.0,0.0,False
2.0,3.0499999999999936,0.0,1.0,0.0,False
2.1000000000000014,3.0499999999999936,0.0,1.0,0.0,False
2.200000000000003,3.0499999999999936,0.0,1.0,0.0,False
2.3000000000000043,3.0499999999999936,0.0,1.0,0.0,False
2.4000000000000057,3.0499999999999936,0.0,1.0,0.0,False
2.500000000000007,3.0499999999999936,0.0,1.0,0.0,False
2.6000000000000085,3.0499999999999936,0.0,1.0,0.0,False
